Shape_Leng,Shape_Area,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
1.51488060894,0.0577427449106,Yang Talat,ยางตลาด,TH4607,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
1.15427826595,0.0274805344882,Huai Mek,ห้วยเม็ก,TH4608,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
0.922094131976,0.0278743366411,Sahatsakhan,สหัสขันธ์,TH4609,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
1.41606386059,0.0371332543809,Kham Muang,คำม่วง,TH4610,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
1.39243747411,0.0326101544949,Tha Khantho,ท่าคันโท,TH4611,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
1.2047775364,0.0517163489127,Nong Kung Si,หนองกุงศรี,TH4612,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
1.44352350042,0.041871312325,Somdet,สมเด็จ,TH4613,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
1.07090670134,0.0269912688616,Huai Phueng,ห้วยผึ้ง,TH4614,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
1.06664377324,0.0282512787728,Sam Chai,สามชัย,TH4615,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
0.765998688532,0.0182489834167,Na Khu,นาคู,TH4616,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
0.822200284325,0.0211548295145,Don Chan,ดอนจาน,TH4617,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
0.837699334811,0.0122828059714,Khong Chai,ฆ้องชัย,TH4618,Kalasin,กาฬสินธุ์,TH46,Thailand,ประเทศไทย,TH
1.87571595136,0.0792581992824,Mueang Sakon Nakhon,เมืองสกลนคร,TH4701,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
1.44441934042,0.0393450176871,Kusuman,กุสุมาลย์,TH4702,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
1.32461572298,0.038075823621,Kut Bak,กุดบาก,TH4703,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
1.57536031456,0.0634774476069,Phanna Nikhom,พรรณานิคม,TH4704,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
1.13738790964,0.0223549465612,Phang Khon,พังโคน,TH4705,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
1.08301777797,0.0352666073863,Waritchaphum,วาริชภูมิ,TH4706,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
0.977392742665,0.0131516712277,Nikhom Nam Un,นิคมน้ำอูน,TH4707,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
2.12487335429,0.0926780767566,Wanon Niwat,วานรนิวาส,TH4708,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
1.39988071781,0.0326151972596,Kham Ta Kla,คำตากล้า,TH4709,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
1.99086865739,0.064647870168,Ban Muang,บ้านม่วง,TH4710,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
1.67537542456,0.0483380732865,Akat Amnuai,อากาศอำนวย,TH4711,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
2.69534361304,0.0800847298527,Sawang Daen Din,สว่างแดนดิน,TH4712,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
1.13931733331,0.028345072242,Song Dao,ส่องดาว,TH4713,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
1.06301081338,0.0251551170791,Tao Ngoi,เต่างอย,TH4714,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
1.04657900141,0.0214923409725,Khok Si Suphan,โคกศรีสุพรรณ,TH4715,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
1.40970739369,0.0351973564287,Charoen Sin,เจริญศิลป์,TH4716,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
1.12429991621,0.0306449376865,Phon Na Kaeo,โพนนาแก้ว,TH4717,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
1.2309987966,0.0599616830176,Phu Phan,ภูพาน,TH4718,Sakon Nakhon,สกลนคร,TH47,Thailand,ประเทศไทย,TH
1.90375459031,0.0671435078069,Mueang Nakhon Phanom,เมืองนครพนม,TH4801,Nakhon Phanom,นครพนม,TH48,Thailand,ประเทศไทย,TH
