Shape_Leng,Shape_Area,ADM3_EN,ADM3_TH,ADM3_PCODE,ADM3_REF,ADM3ALT1EN,ADM3ALT2EN,ADM3ALT1TH,ADM3ALT2TH,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE,date,validOn,validTo
0.79971839825,0.0197372697399,Ban Mung,บ้านมุง,TH650902,,,,,,Noen Maprang,เนินมะปราง,TH6509,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.450201163488,0.00737650919432,Sai Yoi,ไทรย้อย,TH650903,,,,,,Noen Maprang,เนินมะปราง,TH6509,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.390412059797,0.0059188426288,Wang Phrong,วังโพรง,TH650904,,,,,,Noen Maprang,เนินมะปราง,TH6509,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.449717456496,0.00573927890707,Ban Noi Sum Khi Lek,บ้านน้อยซุ้มขี้เ,TH650905,,,,,,Noen Maprang,เนินมะปราง,TH6509,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.502830187113,0.00793117150234,Noen Maprang,เนินมะปราง,TH650906,,,,,,Noen Maprang,เนินมะปราง,TH6509,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.403116322892,0.00600722272325,Wang Yang,วังยาง,TH650907,,,,,,Noen Maprang,เนินมะปราง,TH6509,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.187547744993,0.000882493675247,Nai Mueang,ในเมือง,TH660101,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.195837457376,0.00173295236472,Phai Khwang,ไผ่ขวาง,TH660102,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.216862686279,0.00201160375386,Yan Yao,ย่านยาว,TH660103,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.239367503678,0.00226951202646,Tha Lo,ท่าฬ่อ,TH660104,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.283607406076,0.00157110301836,Pak Thang,ปากทาง,TH660105,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.343997959369,0.00288239759296,Khlong Khachen,คลองคะเชนทร์,TH660106,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.286067991258,0.00299541415066,Rong Chang,โรงช้าง,TH660107,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.273174919359,0.00345204852917,Mueang Kao,เมืองเก่า,TH660108,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.27524902881,0.00211501254536,Tha Luang,ท่าหลวง,TH660109,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.365484744613,0.00482793359054,Ban Bung,บ้านบุ่ง,TH660110,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.232126129899,0.00254922019672,Kha Mang,ฆะมัง,TH660111,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.352136908568,0.00465957437977,Dong Pa Kham,ดงป่าคำ,TH660112,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.382587475386,0.00500311140655,Hua Dong,หัวดง,TH660113,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.388366182863,0.00521469471455,Pa Makhap,ป่ามะคาบ,TH660115,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.30750503142,0.00287864339798,Sai Kham Ho,สายคำโห้,TH660119,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.245224433971,0.00230902707054,Dong Klang,ดงกลาง,TH660120,,,,,,Mueang Phichit,เมืองพิจิตร,TH6601,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.418195914351,0.00538836439367,Wang Sai Phun,วังทรายพูน,TH660201,,,,,,Wang Sai Phun,วังทรายพูน,TH6602,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.608352376258,0.00500892930759,Nong Pla Lai,หนองปลาไหล,TH660202,,,,,,Wang Sai Phun,วังทรายพูน,TH6602,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.534503672996,0.00684031804004,Nong Phra,หนองพระ,TH660203,,,,,,Wang Sai Phun,วังทรายพูน,TH6602,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.309563648189,0.00444673632329,Nong Plong,หนองปล้อง,TH660204,,,,,,Wang Sai Phun,วังทรายพูน,TH6602,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.293751866921,0.00374070106771,Pho Prathap Chang,โพธิ์ประทับช้าง,TH660301,,,,,,Pho Prathap Chang,โพธิ์ประทับช้าง,TH6603,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.324564925596,0.00415232880314,Phai Tha Pho,ไผ่ท่าโพ,TH660302,,,,,,Pho Prathap Chang,โพธิ์ประทับช้าง,TH6603,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.422669760925,0.00346137855528,Wang Chik,วังจิก,TH660303,,,,,,Pho Prathap Chang,โพธิ์ประทับช้าง,TH6603,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.622962382298,0.00803082970817,Phai Rop,ไผ่รอบ,TH660304,,,,,,Pho Prathap Chang,โพธิ์ประทับช้าง,TH6603,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.291644238749,0.00339935466177,Dong Suea Lueang,ดงเสือเหลือง,TH660305,,,,,,Pho Prathap Chang,โพธิ์ประทับช้าง,TH6603,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.460186654036,0.00538196094015,Noen Sawang,เนินสว่าง,TH660306,,,,,,Pho Prathap Chang,โพธิ์ประทับช้าง,TH6603,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.387072693021,0.00501037133281,Thung Yai,ทุ่งใหญ่,TH660307,,,,,,Pho Prathap Chang,โพธิ์ประทับช้าง,TH6603,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.116174526936,0.000461967218038,Taphan Hin,ตะพานหิน,TH660401,,,,,,Taphan Hin,ตะพานหิน,TH6604,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.493756239977,0.00393750387069,Ngio Rai,งิ้วราย,TH660402,,,,,,Taphan Hin,ตะพานหิน,TH6604,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.288116358971,0.00216542601646,Huai Ket,ห้วยเกตุ,TH660403,,,,,,Taphan Hin,ตะพานหิน,TH6604,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.138757380076,0.00085309076005,Sai Rong Khon,ไทรโรงโขน,TH660404,,,,,,Taphan Hin,ตะพานหิน,TH6604,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.459687672243,0.00511833898978,Nong Phayom,หนองพยอม,TH660405,,,,,,Taphan Hin,ตะพานหิน,TH6604,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.295721406871,0.00213633409892,Thung Pho,ทุ่งโพธิ์,TH660406,,,,,,Taphan Hin,ตะพานหิน,TH6604,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.370073767652,0.00331445676319,Dong Takhop,ดงตะขบ,TH660407,,,,,,Taphan Hin,ตะพานหิน,TH6604,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.28111789078,0.00292359183928,Khlong Khun,คลองคูณ,TH660408,,,,,,Taphan Hin,ตะพานหิน,TH6604,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.363125860503,0.00511181771247,Wang Samrong,วังสำโรง,TH660409,,,,,,Taphan Hin,ตะพานหิน,TH6604,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.2870950587,0.00261357679409,Wang Wa,วังหว้า,TH660410,,,,,,Taphan Hin,ตะพานหิน,TH6604,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.498019924857,0.00563838514184,Wang Lum,วังหลุม,TH660411,,,,,,Taphan Hin,ตะพานหิน,TH6604,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.334005990971,0.00392842655963,Thap Man,ทับหมัน,TH660412,,,,,,Taphan Hin,ตะพานหิน,TH6604,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.150008835418,0.000854360573776,Phai Luang,ไผ่หลวง,TH660413,,,,,,Taphan Hin,ตะพานหิน,TH6604,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.0676042285178,0.000226585284796,Bang Mun Nak,บางมูลนาก,TH660501,,,,,,Bang Mun Nak,บางมูลนาก,TH6605,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.373042364765,0.0046544325735,Bang Phai,บางไผ่,TH660502,,,,,,Bang Mun Nak,บางมูลนาก,TH6605,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.302505489767,0.00370782036801,Ho Krai,หอไกร,TH660503,,,,,,Bang Mun Nak,บางมูลนาก,TH6605,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.456321320052,0.00577492208117,Noen Makok,เนินมะกอก,TH660504,,,,,,Bang Mun Nak,บางมูลนาก,TH6605,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.376817172205,0.00584975189801,Wang Samrong,วังสำโรง,TH660505,,,,,,Bang Mun Nak,บางมูลนาก,TH6605,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.256248819508,0.0025907819799,Phum,ภูมิ,TH660506,,,,,,Bang Mun Nak,บางมูลนาก,TH6605,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.338561639152,0.00307964209466,Wang Krot,วังกรด,TH660507,,,,,,Bang Mun Nak,บางมูลนาก,TH6605,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.101831502967,0.000532590339563,Huai Khen,ห้วยเขน,TH660508,,,,,,Bang Mun Nak,บางมูลนาก,TH6605,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.344283524535,0.00365377382025,Wang Taku,วังตะกู,TH660509,,,,,,Bang Mun Nak,บางมูลนาก,TH6605,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.29138355671,0.0033638405028,Lam Prada,ลำประดา,TH660514,,,,,,Bang Mun Nak,บางมูลนาก,TH6605,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.316200172656,0.00287975338161,Pho Thale,โพทะเล,TH660601,,,,,,Pho Thale,โพทะเล,TH6606,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.360747184276,0.00471436024858,Thai Nam,ท้ายน้ำ,TH660602,,,,,,Pho Thale,โพทะเล,TH6606,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.49822705803,0.00662508563904,Thanong,ทะนง,TH660603,,,,,,Pho Thale,โพทะเล,TH6606,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.356739663199,0.00433019812637,Tha Bua,ท่าบัว,TH660604,,,,,,Pho Thale,โพทะเล,TH6606,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.277842850695,0.00268883619291,Thung Noi,ทุ่งน้อย,TH660605,,,,,,Pho Thale,โพทะเล,TH6606,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.372868865328,0.00695904185481,Tha Khamin,ท่าขมิ้น,TH660606,,,,,,Pho Thale,โพทะเล,TH6606,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.364782551669,0.00478261644812,Tha Sao,ท่าเสา,TH660607,,,,,,Pho Thale,โพทะเล,TH6606,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.281168681066,0.00260027131591,Bang Khlan,บางคลาน,TH660608,,,,,,Pho Thale,โพทะเล,TH6606,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.283137022289,0.00218042003077,Tha Nang,ท่านั่ง,TH660611,,,,,,Pho Thale,โพทะเล,TH6606,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.288495311849,0.00335359977113,Ban Noi,บ้านน้อย,TH660612,,,,,,Pho Thale,โพทะเล,TH6606,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.286640528038,0.0031204090537,Wat Khwang,วัดขวาง,TH660613,,,,,,Pho Thale,โพทะเล,TH6606,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.328617348095,0.00524981273497,Sam Ngam,สามง่าม,TH660701,,,,,,Sam Ngam,สามง่าม,TH6607,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.389266962474,0.00418764800475,Kamphaeng Din,กำแพงดิน,TH660702,,,,,,Sam Ngam,สามง่าม,TH6607,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.329844597453,0.00372650415877,Rang Nok,รังนก,TH660703,,,,,,Sam Ngam,สามง่าม,TH6607,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.432123801327,0.00757655595068,Noen Po,เนินปอ,TH660706,,,,,,Sam Ngam,สามง่าม,TH6607,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.469963346274,0.0098173223643,Nong Sano,หนองโสน,TH660707,,,,,,Sam Ngam,สามง่าม,TH6607,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.45653684658,0.00491848433155,Tap Khlo,ทับคล้อ,TH660801,,,,,,Tap Khlo,ทับคล้อ,TH6608,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.843486444944,0.0118069273055,Khao Sai,เขาทราย,TH660802,,,,,,Tap Khlo,ทับคล้อ,TH6608,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.607899261613,0.00858721497264,Khao Chet Luk,เขาเจ็ดลูก,TH660803,,,,,,Tap Khlo,ทับคล้อ,TH6608,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.501142970341,0.00816664026872,Thai Thung,ท้ายทุ่ง,TH660804,,,,,,Tap Khlo,ทับคล้อ,TH6608,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.484591018648,0.00628496441864,Sak Lek,สากเหล็ก,TH660901,,,,,,Sak Lek,สากเหล็ก,TH6609,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.25999660078,0.00157226862883,Tha Yiam,ท่าเยี่ยม,TH660902,,,,,,Sak Lek,สากเหล็ก,TH6609,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.209314072993,0.001717745353,Khlong Sai,คลองทราย,TH660903,,,,,,Sak Lek,สากเหล็ก,TH6609,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.254600402183,0.00233424042903,Nong Ya Sai,หนองหญ้าไทร,TH660904,,,,,,Sak Lek,สากเหล็ก,TH6609,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.302180374193,0.00316637382193,Wang Thap Sai,วังทับไทร,TH660905,,,,,,Sak Lek,สากเหล็ก,TH6609,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.44946813664,0.00313144178726,Huai Kaeo,ห้วยแก้ว,TH661001,,,,,,Bueng Na Rang,บึงนาราง,TH6610,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.407251282917,0.00502782408962,Pho Sai Ngam,โพธิ์ไทรงาม,TH661002,,,,,,Bueng Na Rang,บึงนาราง,TH6610,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.442519112058,0.00715438834277,Laem Rang,แหลมรัง,TH661003,,,,,,Bueng Na Rang,บึงนาราง,TH6610,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.327044680092,0.0038791424075,Bang Lai,บางลาย,TH661004,,,,,,Bueng Na Rang,บึงนาราง,TH6610,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.360736541275,0.00583085694501,Bueng Na Rang,บึงนาราง,TH661005,,,,,,Bueng Na Rang,บึงนาราง,TH6610,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
0.35481291186,0.00213453811371,Wang Ngio Tai,วังงิ้วใต้,TH661101,,,,,,Dong Charoen,ดงเจริญ,TH6611,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,"""2019-02-18T00:00:00.000Z""","""2022-01-22T00:00:00.000Z""","""1899-11-30T00:00:00.000Z"""
