ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Mae Chedi Mai,แม่เจดีย์ใหม่,TH571107,Wiang Pa Pao,เวียงป่าเป้า,TH5711,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Mae Pao,แม่เปา,TH571201,Phaya Mengrai,พญาเม็งราย,TH5712,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Mae Tam,แม่ต๋ำ,TH571202,Phaya Mengrai,พญาเม็งราย,TH5712,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Mai Ya,ไม้ยา,TH571203,Phaya Mengrai,พญาเม็งราย,TH5712,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Mengrai,เม็งราย,TH571204,Phaya Mengrai,พญาเม็งราย,TH5712,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Tat Khwan,ตาดควัน,TH571205,Phaya Mengrai,พญาเม็งราย,TH5712,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Muang Yai,ม่วงยาย,TH571301,Wiang Kaen,เวียงแก่น,TH5713,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Po,ปอ,TH571302,Wiang Kaen,เวียงแก่น,TH5713,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Lai Ngao,หล่ายงาว,TH571303,Wiang Kaen,เวียงแก่น,TH5713,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Tha Kham,ท่าข้าม,TH571304,Wiang Kaen,เวียงแก่น,TH5713,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Ta,ต้า,TH571401,Khun Tan,ขุนตาล,TH5714,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Pa Tan,ป่าตาล,TH571402,Khun Tan,ขุนตาล,TH5714,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Yang Hom,ยางฮอม,TH571403,Khun Tan,ขุนตาล,TH5714,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Thoet Thai,เทอดไทย,TH571501,Mae Fa Luang,แม่ฟ้าหลวง,TH5715,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Mae Salong Nai,แม่สลองใน,TH571502,Mae Fa Luang,แม่ฟ้าหลวง,TH5715,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Mae Salong Nok,แม่สลองนอก,TH571503,Mae Fa Luang,แม่ฟ้าหลวง,TH5715,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
Mae Fa Luang,แม่ฟ้าหลวง,TH571504,Mae Fa Luang,แม่ฟ้าหลวง,TH5715,Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH
