ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Prasat Yoe,ปราสาทเยอ,TH330603,Phrai Bueng,ไพรบึง,TH3306,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Samrong Phlan,สำโรงพลัน,TH330604,Phrai Bueng,ไพรบึง,TH3306,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Suk Sawat,สุขสวัสดิ์,TH330605,Phrai Bueng,ไพรบึง,TH3306,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Non Pun,โนนปูน,TH330606,Phrai Bueng,ไพรบึง,TH3306,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Phimai,พิมาย,TH330701,Prang Ku,ปรางค์กู่,TH3307,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Ku,กู่,TH330702,Prang Ku,ปรางค์กู่,TH3307,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Nong Chiang Thun,หนองเชียงทูน,TH330703,Prang Ku,ปรางค์กู่,TH3307,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Tum,ตูม,TH330704,Prang Ku,ปรางค์กู่,TH3307,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Samo,สมอ,TH330705,Prang Ku,ปรางค์กู่,TH3307,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Pho Si,โพธิ์ศรี,TH330706,Prang Ku,ปรางค์กู่,TH3307,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
Samrong Prasat,สำโรงปราสาท,TH330707,Prang Ku,ปรางค์กู่,TH3307,Si Sa Ket,ศรีสะเกษ,TH33,Thailand,ประเทศไทย,TH
