ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Wang Won,วังวน,TH650608,Phrom Phiram,พรหมพิราม,TH6506,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Nong Khaem,หนองแขม,TH650609,Phrom Phiram,พรหมพิราม,TH6506,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Matong,มะต้อง,TH650610,Phrom Phiram,พรหมพิราม,TH6506,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Thap Yai Chiang,ทับยายเชียง,TH650611,Phrom Phiram,พรหมพิราม,TH6506,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Dong Prakham,ดงประคำ,TH650612,Phrom Phiram,พรหมพิราม,TH6506,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Wat Bot,วัดโบสถ์,TH650701,Wat Bot,วัดโบสถ์,TH6507,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Tha Ngam,ท่างาม,TH650702,Wat Bot,วัดโบสถ์,TH6507,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Tho Thae,ท้อแท้,TH650703,Wat Bot,วัดโบสถ์,TH6507,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Ban Yang,บ้านยาง,TH650704,Wat Bot,วัดโบสถ์,TH6507,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Hin Lat,หินลาด,TH650705,Wat Bot,วัดโบสถ์,TH6507,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Khan Chong,คันโช้ง,TH650706,Wat Bot,วัดโบสถ์,TH6507,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Wang Thong,วังทอง,TH650801,Wang Thong,วังทอง,TH6508,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Phan Chali,พันชาลี,TH650802,Wang Thong,วังทอง,TH6508,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Mae Raka,แม่ระกา,TH650803,Wang Thong,วังทอง,TH6508,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Ban Klang,บ้านกลาง,TH650804,Wang Thong,วังทอง,TH6508,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Wang Phikun,วังพิกุล,TH650805,Wang Thong,วังทอง,TH6508,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Kaeng Sopha,แก่งโสภา,TH650806,Wang Thong,วังทอง,TH6508,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Tha Muen Ram,ท่าหมื่นราม,TH650807,Wang Thong,วังทอง,TH6508,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Wang Nok Aen,วังนกแอ่น,TH650808,Wang Thong,วังทอง,TH6508,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Nong Phra,หนองพระ,TH650809,Wang Thong,วังทอง,TH6508,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Chai Nam,ชัยนาม,TH650810,Wang Thong,วังทอง,TH6508,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Din Thong,ดินทอง,TH650811,Wang Thong,วังทอง,TH6508,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Chomphu,ชมพู,TH650901,Noen Maprang,เนินมะปราง,TH6509,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Ban Mung,บ้านมุง,TH650902,Noen Maprang,เนินมะปราง,TH6509,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Sai Yoi,ไทรย้อย,TH650903,Noen Maprang,เนินมะปราง,TH6509,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Wang Phrong,วังโพรง,TH650904,Noen Maprang,เนินมะปราง,TH6509,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Ban Noi Sum Khi Lek,บ้านน้อยซุ้มขี้เ,TH650905,Noen Maprang,เนินมะปราง,TH6509,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Noen Maprang,เนินมะปราง,TH650906,Noen Maprang,เนินมะปราง,TH6509,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
Wang Yang,วังยาง,TH650907,Noen Maprang,เนินมะปราง,TH6509,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH
