ADM3_EN,ADM3_TH,ADM3_PCODE,ADM2_EN,ADM2_TH,ADM2_PCODE,ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE
Na San,นาสาร,TH802002,Phra Phrom,พระพรหม,TH8020,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Thai Samphao,ท้ายสำเภา,TH802003,Phra Phrom,พระพรหม,TH8020,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Chang Sai,ช้างซ้าย,TH802004,Phra Phrom,พระพรหม,TH8020,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Nopphitam,นบพิตำ,TH802101,Nopphitam,นบพิตำ,TH8021,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Krung Ching,กรุงชิง,TH802102,Nopphitam,นบพิตำ,TH8021,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Karo,กะหรอ,TH802103,Nopphitam,นบพิตำ,TH8021,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Na Reng,นาเหรง,TH802104,Nopphitam,นบพิตำ,TH8021,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Chang Klang,ช้างกลาง,TH802201,Chang Klang,ช้างกลาง,TH8022,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Lak Chang,หลักช้าง,TH802202,Chang Klang,ช้างกลาง,TH8022,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Suan Khan,สวนขัน,TH802203,Chang Klang,ช้างกลาง,TH8022,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Chian Khao,เชียรเขา,TH802301,Chaloem Phra Kiat,เฉลิมพระเกียรติ,TH8023,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Don Tro,ดอนตรอ,TH802302,Chaloem Phra Kiat,เฉลิมพระเกียรติ,TH8023,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Suan Luang,สวนหลวง,TH802303,Chaloem Phra Kiat,เฉลิมพระเกียรติ,TH8023,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
Thang Phun,ทางพูน,TH802304,Chaloem Phra Kiat,เฉลิมพระเกียรติ,TH8023,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH
